date,idxSubject,idxCategory,idxCd,idxNm,share,value,qtyUnit,currency
2013-04-03,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,1024,T,USD
2013-04-12,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,1106,T,USD
2013-04-19,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,1068,T,USD
2013-04-26,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,1037,T,USD
2013-05-03,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,1024,T,USD
2013-05-10,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,959,T,USD
2013-05-17,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,928,T,USD
2013-05-24,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,889,T,USD
2013-05-31,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,844,T,USD
2013-06-07,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,760,T,USD
2013-06-14,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,718,T,USD
2013-06-21,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,641,T,USD
2013-06-28,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,621,T,USD
2013-07-05,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,598,T,USD
2013-07-12,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,580,T,USD
2013-07-19,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,567,T,USD
2013-07-26,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,540,T,USD
2013-08-02,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,509,T,USD
2013-08-09,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,466,T,USD
2013-08-16,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,446,T,USD
2013-08-23,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,429,T,USD
2013-08-30,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,419,T,USD
2013-09-06,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,392,T,USD
2013-09-13,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,415,T,USD
2013-09-18,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,772,T,USD
2013-09-27,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,736,T,USD
2013-10-04,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,728.5,T,USD
2013-10-11,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,721,T,USD
2013-10-18,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,724,T,USD
2013-10-25,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,1015,T,USD
2013-11-01,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,995,T,USD
2013-11-08,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,989,T,USD
2013-11-15,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,1093,T,USD
2013-11-22,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,1028,T,USD
2013-11-29,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,942,T,USD
2013-12-06,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,848,T,USD
2013-12-13,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,760,T,USD
2013-12-20,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,725,T,USD
2013-12-27,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,722,T,USD
2014-01-03,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,901,T,USD
2014-01-10,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,908,T,USD
2014-01-17,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,884,T,USD
2014-01-24,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,849,T,USD
2014-01-30,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,835,T,USD
2014-02-07,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,827,T,USD
2014-02-14,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,748,T,USD
2014-02-21,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,692,T,USD
2014-02-28,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,646,T,USD
2014-03-07,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,592,T,USD
2014-03-14,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,557,T,USD
2014-03-21,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,542,T,USD
2014-03-28,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,878,T,USD
2014-04-04,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,821,T,USD
2014-04-11,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,760,T,USD
2014-04-18,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,680,T,USD
2014-04-25,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,651,T,USD
2014-04-30,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,611,T,USD
2014-05-09,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,578,T,USD
2014-05-16,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,544,T,USD
2014-05-23,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,503,T,USD
2014-05-30,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,465,T,USD
2014-06-06,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,437,T,USD
2014-06-13,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,416,T,USD
2014-06-20,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,410,T,USD
2014-06-27,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,679,T,USD
2014-07-04,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,646,T,USD
2014-07-11,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,622,T,USD
2014-07-18,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,613,T,USD
2014-07-25,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,623,T,USD
2014-08-01,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,773,T,USD
2014-08-08,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,729,T,USD
2014-08-15,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,692,T,USD
2014-08-22,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,656,T,USD
2014-08-29,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,755,T,USD
2014-09-05,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,695,T,USD
2014-09-12,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,626,T,USD
2014-09-19,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,590,T,USD
2014-09-26,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,562,T,USD
2014-10-03,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,617,T,USD
2014-10-10,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,672,T,USD
2014-10-17,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,833,T,USD
2014-10-24,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,802,T,USD
2014-10-31,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,784,T,USD
2014-11-07,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,770,T,USD
2014-11-14,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,871,T,USD
2014-11-21,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,823,T,USD
2014-11-28,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,747,T,USD
2014-12-05,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,685,T,USD
2014-12-12,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,644,T,USD
2014-12-19,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,620,T,USD
2014-12-26,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,616,T,USD
2014-12-31,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,614,T,USD
2015-01-09,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,650,T,USD
2015-01-16,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,763,T,USD
2015-01-23,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,739,T,USD
2015-01-30,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,717,T,USD
2015-02-06,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,707,T,USD
2015-02-13,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,703,T,USD
2015-02-20,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,682.5,T,USD
2015-02-27,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,662,T,USD
2015-03-06,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,586,T,USD
2015-03-13,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,532,T,USD
2015-03-20,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,492,T,USD
2015-03-27,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,619,T,USD
2015-04-03,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,680,T,USD
2015-04-10,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,557,T,USD
2015-04-17,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,507,T,USD
2015-04-24,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,461,T,USD
2015-04-30,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,438,T,USD
2015-05-08,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,415,T,USD
2015-05-15,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,499,T,USD
2015-05-22,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,426,T,USD
2015-05-29,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,386,T,USD
2015-06-05,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,346,T,USD
2015-06-12,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,306,T,USD
2015-06-19,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,283,T,USD
2015-06-26,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,288,T,USD
2015-07-03,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,428,T,USD
2015-07-10,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,351,T,USD
2015-07-17,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,296,T,USD
2015-07-24,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,286,T,USD
2015-07-31,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,490,T,USD
2015-08-07,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,348,T,USD
2015-08-14,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,317,T,USD
2015-08-21,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,293,T,USD
2015-08-28,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,360,T,USD
2015-09-02,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,364,T,USD
2015-09-11,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,354,T,USD
2015-09-18,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,344,T,USD
2015-09-25,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,344,T,USD
2015-10-09,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,334,T,USD
2015-10-16,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,530,T,USD
2015-10-23,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,624,T,USD
2015-10-30,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,652,T,USD
2015-11-06,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,630,T,USD
2015-11-13,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,592,T,USD
2015-11-20,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,547,T,USD
2015-11-27,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,481,T,USD
2015-12-04,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,451,T,USD
2015-12-11,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,416,T,USD
2015-12-18,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,401,T,USD
2015-12-25,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,404,T,USD
2015-12-31,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,625,T,USD
2016-01-08,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,743,T,USD
2016-01-15,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,640,T,USD
2016-01-22,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,563,T,USD
2016-01-29,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,525,T,USD
2016-02-05,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,479,T,USD
2016-02-12,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,459.5,T,USD
2016-02-19,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,440,T,USD
2016-02-26,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,400,T,USD
2016-03-04,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,382,T,USD
2016-03-11,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,362,T,USD
2016-03-18,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,336,T,USD
2016-03-25,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,332,T,USD
2016-04-01,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,465,T,USD
2016-04-08,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,430,T,USD
2016-04-15,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,377,T,USD
2016-04-22,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,342,T,USD
2016-04-29,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,354,T,USD
2016-05-06,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,385,T,USD
2016-05-13,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,442,T,USD
2016-05-20,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,397,T,USD
2016-05-27,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,381,T,USD
2016-06-03,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,345,T,USD
2016-06-08,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,321,T,USD
2016-06-17,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,305,T,USD
2016-06-24,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,315,T,USD
2016-07-01,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,414,T,USD
2016-07-08,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,418,T,USD
2016-07-15,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,373,T,USD
2016-07-22,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,364,T,USD
2016-07-29,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,410,T,USD
2016-08-05,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,367,T,USD
2016-08-12,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,343,T,USD
2016-08-19,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,337,T,USD
2016-08-26,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,361,T,USD
2016-09-02,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,497,T,USD
2016-09-09,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,516,T,USD
2016-09-16,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,519,T,USD
2016-09-23,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,523,T,USD
2016-09-30,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,516,T,USD
2016-10-07,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,674.5,T,USD
2016-10-14,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,833,T,USD
2016-10-21,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,856,T,USD
2016-10-28,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,878,T,USD
2016-11-04,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,891,T,USD
2016-11-11,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,973,T,USD
2016-11-18,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,977,T,USD
2016-11-25,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,924,T,USD
2016-12-02,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,795,T,USD
2016-12-09,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,730,T,USD
2016-12-16,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,720,T,USD
2016-12-23,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,747,T,USD
2016-12-30,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,982,T,USD
2017-01-06,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,892,T,USD
2017-01-13,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,831,T,USD
2017-01-20,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,772,T,USD
2017-01-26,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,738,T,USD
2017-02-03,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,730,T,USD
2017-02-10,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,660,T,USD
2017-02-17,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,572,T,USD
2017-02-24,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,510,T,USD
2017-03-03,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,469,T,USD
2017-03-10,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,460,T,USD
2017-03-17,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,440,T,USD
2017-03-24,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,443,T,USD
2017-03-31,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,434,T,USD
2017-04-07,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,441,T,USD
2017-04-14,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,430,T,USD
2017-04-21,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,424,T,USD
2017-04-28,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,446,T,USD
2017-05-05,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,431,T,USD
2017-05-12,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,419,T,USD
2017-05-19,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,406,T,USD
2017-05-26,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,373,T,USD
2017-06-02,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,350,T,USD
2017-06-09,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,338,T,USD
2017-06-16,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,323,T,USD
2017-06-23,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,337,T,USD
2017-06-30,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,394,T,USD
2017-07-07,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,374,T,USD
2017-07-14,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,366,T,USD
2017-07-21,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,365,T,USD
2017-07-28,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,513,T,USD
2017-08-04,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,504,T,USD
2017-08-11,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,493,T,USD
2017-08-18,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,489,T,USD
2017-08-25,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,514,T,USD
2017-09-01,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,710,T,USD
2017-09-08,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,706,T,USD
2017-09-15,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,714,T,USD
2017-09-22,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,730,T,USD
2017-09-29,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,708,T,USD
2017-10-13,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,1020,T,USD
2017-10-20,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,1052,T,USD
2017-10-27,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,1100,T,USD
2017-11-03,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,1155,T,USD
2017-11-10,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,1309,T,USD
2017-11-17,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,1362,T,USD
2017-11-24,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,1358,T,USD
2017-12-01,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,1280,T,USD
2017-12-08,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,1167,T,USD
2017-12-15,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,1144,T,USD
2017-12-22,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,1145,T,USD
2017-12-29,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,1185,T,USD
2018-01-05,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,1218,T,USD
2018-01-12,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,1399,T,USD
2018-01-19,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,1360,T,USD
2018-01-26,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,1360,T,USD
2018-02-02,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,1351,T,USD
2018-02-09,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,1314,T,USD
2018-02-16,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,1288,T,USD
2018-02-23,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,1263,T,USD
2018-03-02,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,1136,T,USD
2018-03-09,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,1003,T,USD
2018-03-16,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,933,T,USD
2018-03-23,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,897,T,USD
2018-03-30,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,894,T,USD
2018-04-04,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,883,T,USD
2018-04-13,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,846,T,USD
2018-04-20,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,831,T,USD
2018-04-27,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,832,T,USD
2018-05-04,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,837,T,USD
2018-05-11,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,848,T,USD
2018-05-18,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,826,T,USD
2018-05-25,marketIdx,SCFI,OCAN,Austrlian/New Zealand (Melbourne),0.05,810,T,USD
